pontoId,lat,lon,pathBTS1,pathBTS2,pathBTS3,pathBTS4,pathBTS5,pathBTS6,taBTS1,taBTS2,taBTS3,taBTS4,taBTS5,taBTS6
430,-8.07537,-34.892616,118.756666666667,129.59,130.89,112.39,120.39,138.556666666667,1,0,3,0,2,2
431,-8.075368,-34.900051,122.99,109.49,118.19,128.123333333333,140.19,139.39,2,1,1,1,2,2
432,-8.075367,-34.90004,125.79,112.89,120.423333333333,133.09,138.923333333333,135.856666666667,2,1,1,1,2,2
433,-8.075366,-34.892639,119.156666666667,131.823333333333,126.723333333333,108.123333333333,132.223333333333,140.79,1,0,3,0,2,2
434,-8.075362,-34.893444,114.856666666667,117.49,120.623333333333,110.79,107.756666666667,134.123333333333,1,0,2,0,2,2
435,-8.075356,-34.900066,123.94,113.89,122.39,135.19,135.39,135.84,2,1,1,1,2,2
436,-8.075345,-34.900055,123.79,113.756666666667,119.69,129.89,138.923333333333,139.99,2,1,1,1,2,2
437,-8.075341,-34.892555,117.123333333333,130.523333333333,131.59,107.29,119.856666666667,139.723333333333,1,0,3,0,1,2
438,-8.075328,-34.89249,118.59,128.49,128.99,108.04,122.64,141.74,1,0,3,0,1,2
439,-8.075326,-34.900059,123.99,114.04,120.24,134.49,140.19,135.14,2,1,1,1,2,2
440,-8.075313,-34.89246,113.89,128.09,127.423333333333,103.856666666667,118.556666666667,135.323333333333,1,0,3,0,1,2
441,-8.075302,-34.900066,126.59,117.956666666667,120.623333333333,134.09,138.623333333333,138.723333333333,2,1,1,1,2,2
442,-8.075295,-34.900089,123.965,112.715,121.39,132.09,137.315,135.815,2,1,1,1,2,2
443,-8.075289,-34.892365,113.856666666667,125.59,126.39,100.523333333333,124.756666666667,140.923333333333,1,0,3,0,1,2
444,-8.075283,-34.892357,111.89,128.79,125.456666666667,99.39,125.856666666667,136.99,1,0,3,0,1,2
445,-8.075278,-34.90007,124.723333333333,119.923333333333,121.29,133.79,139.656666666667,137.09,2,1,1,1,2,2
446,-8.07527,-34.900078,124.49,114.356666666667,117.19,130.056666666667,137.99,136.156666666667,2,1,1,1,2,2
447,-8.075267,-34.893456,117.556666666667,111.723333333333,126.923333333333,106.356666666667,114.256666666667,130.423333333333,1,0,2,0,2,2
448,-8.075251,-34.89225,110.956666666667,126.09,124.99,97.5566666666667,124.556666666667,136.523333333333,1,0,3,0,1,2
449,-8.07525,-34.892239,117.656666666667,117.99,130.923333333333,99.29,123.623333333333,133.123333333333,1,0,3,0,1,2
450,-8.075237,-34.900108,120.99,121.14,119.99,132.64,136.19,138.89,2,1,1,1,2,2
451,-8.07523,-34.900101,121.656666666667,116.49,123.59,132.29,140.423333333333,137.09,2,1,1,1,2,2
452,-8.075218,-34.892143,108.956666666667,122.656666666667,127.723333333333,98.8233333333333,124.723333333333,132.69,1,0,3,0,1,2
453,-8.07521,-34.892113,116.223333333333,126.956666666667,127.923333333333,96.79,121.89,137.723333333333,1,0,3,0,1,2
454,-8.075194,-34.90012,122.056666666667,113.223333333333,128.223333333333,132.923333333333,139.456666666667,138.223333333333,2,1,1,1,2,2
455,-8.075187,-34.900101,122.69,113.24,131.69,127.49,136.59,136.59,2,1,1,1,2,2
456,-8.075184,-34.892033,119.523333333333,128.356666666667,131.023333333333,99.09,120.856666666667,137.923333333333,1,0,3,0,1,2
457,-8.075178,-34.900124,117.856666666667,118.656666666667,124.156666666667,129.523333333333,139.156666666667,139.59,2,1,1,1,2,2
458,-8.075171,-34.891991,110.19,122.39,131.256666666667,95.2566666666667,122.09,144.623333333333,1,0,3,0,1,2
459,-8.075163,-34.900124,126.14,115.19,120.39,132.39,138.49,134.54,2,1,1,1,2,2
460,-8.07516,-34.893482,110.49,115.99,121.24,98.69,117.89,132.34,1,0,2,0,2,2
461,-8.075146,-34.891918,114.456666666667,126.723333333333,128.223333333333,97.39,126.156666666667,139.423333333333,1,0,3,0,1,2
462,-8.075132,-34.900131,117.99,122.09,124.823333333333,133.923333333333,139.756666666667,136.923333333333,2,1,1,1,2,2
463,-8.07513,-34.891869,117.59,125.69,129.023333333333,100.756666666667,126.89,138.523333333333,1,0,3,0,1,2
464,-8.075114,-34.900146,115.99,115.823333333333,123.69,130.156666666667,142.056666666667,137.523333333333,2,1,1,1,2,2
465,-8.075108,-34.8918,118.223333333333,126.39,128.823333333333,99.09,126.856666666667,139.356666666667,1,0,3,0,1,2
466,-8.075097,-34.900146,121.69,116.09,116.256666666667,129.823333333333,138.79,138.79,2,1,1,1,2,2
467,-8.075096,-34.900131,122.156666666667,120.023333333333,119.623333333333,131.29,136.023333333333,137.156666666667,2,1,1,1,2,2
468,-8.075089,-34.891739,121.79,124.79,127.69,95.9233333333333,131.323333333333,137.056666666667,1,0,3,0,1,2
469,-8.075068,-34.891682,117.156666666667,124.323333333333,127.99,97.89,125.09,135.89,1,0,3,0,1,2
470,-8.075055,-34.900166,121.29,114.223333333333,124.99,129.823333333333,138.89,136.623333333333,2,1,1,1,2,2
471,-8.075047,-34.891609,112.656666666667,125.056666666667,132.723333333333,98.2566666666667,131.29,136.49,1,0,3,0,1,2
472,-8.075042,-34.89352,113.223333333333,114.523333333333,120.423333333333,97.49,120.223333333333,132.056666666667,1,0,2,0,2,2
473,-8.075041,-34.900166,119.19,117.04,121.89,132.09,141.99,139.39,2,1,1,1,2,2
474,-8.075028,-34.891563,113.015,121.29,125.715,103.165,130.89,138.115,1,0,3,0,1,2
475,-8.075007,-34.900158,119.59,119.423333333333,122.09,130.99,137.69,139.923333333333,2,1,1,1,2,2
476,-8.075006,-34.891476,117.99,123.123333333333,126.056666666667,99.0566666666667,120.99,140.556666666667,1,0,3,0,1,2
477,-8.075004,-34.900188,130.69,125.24,124.94,133.24,140.64,139.09,2,1,1,1,2,2
478,-8.074992,-34.891445,119.54,128.24,128.04,99.99,122.04,145.64,1,0,3,0,1,2
479,-8.074966,-34.900185,120.84,114.49,119.19,129.64,142.09,131.99,2,1,1,1,2,2
480,-8.074964,-34.891346,118.54,122.59,128.69,98.24,123.39,146.64,1,0,3,0,1,2
481,-8.074954,-34.891327,120.79,125.59,124.723333333333,100.323333333333,128.49,146.323333333333,1,0,3,0,1,2
482,-8.07494,-34.900208,120.49,115.99,125.556666666667,129.256666666667,137.256666666667,132.956666666667,2,1,1,1,2,2
483,-8.074922,-34.891212,126.556666666667,125.29,131.79,97.69,125.423333333333,145.223333333333,1,0,3,0,1,2
484,-8.074917,-34.900185,118.89,116.44,123.54,126.94,140.44,134.14,1,1,1,1,2,2
485,-8.074916,-34.891209,124.39,123.29,127.223333333333,99.09,129.256666666667,146.123333333333,1,0,3,0,1,2
486,-8.074915,-34.893559,108.49,117.59,126.94,96.09,121.94,128.49,1,0,2,0,1,2
487,-8.074892,-34.9002,123.39,120.64,124.39,125.89,139.865,137.565,1,1,1,1,2,2
488,-8.074883,-34.891087,114.656666666667,122.023333333333,128.123333333333,98.2566666666667,126.756666666667,146.29,1,0,3,0,1,2
489,-8.07488,-34.891094,112.856666666667,122.456666666667,129.69,104.023333333333,131.09,147.123333333333,1,0,3,0,1,2
490,-8.074869,-34.90023,122.19,118.99,122.723333333333,127.156666666667,141.256666666667,138.056666666667,1,1,1,1,2,2
491,-8.074844,-34.890968,112.665,123.365,124.74,96.79,128.515,145.84,1,0,3,0,1,2
492,-8.074843,-34.89098,113.99,125.623333333333,133.756666666667,104.223333333333,127.956666666667,145.656666666667,1,0,3,0,1,2
493,-8.074822,-34.900211,115.323333333333,115.056666666667,123.656666666667,123.09,137.69,134.523333333333,1,1,1,1,2,2
494,-8.074819,-34.900215,123.19,114.04,119.54,123.24,140.49,130.69,1,1,1,1,2,2
495,-8.07481,-34.890869,124.39,125.056666666667,130.623333333333,98.49,129.123333333333,145.123333333333,1,0,3,0,1,2
496,-8.074807,-34.890854,123.99,121.956666666667,132.323333333333,96.49,133.456666666667,146.59,1,0,3,0,1,2
497,-8.074799,-34.900253,123.34,107.09,121.34,121.44,140.74,131.09,1,1,1,1,2,2
498,-8.074782,-34.8936,110.656666666667,109.59,120.656666666667,90.2566666666667,127.223333333333,125.456666666667,1,0,2,0,1,2
499,-8.07478,-34.890759,117.923333333333,125.99,124.856666666667,98.9566666666667,134.656666666667,147.19,1,0,3,0,1,2
500,-8.074771,-34.890739,118.723333333333,128.556666666667,130.09,98.9566666666667,128.59,146.423333333333,1,0,3,0,1,2
501,-8.07475,-34.890656,118.956666666667,127.99,127.623333333333,100.856666666667,133.556666666667,146.723333333333,1,0,3,0,1,2
502,-8.074744,-34.900234,121.19,110.09,116.756666666667,123.19,136.89,136.29,1,1,1,1,2,2
503,-8.074739,-34.890636,113.69,120.323333333333,129.99,96.0233333333333,122.656666666667,147.256666666667,1,0,3,0,1,2
504,-8.074734,-34.900234,119.756666666667,109.656666666667,117.99,125.623333333333,138.79,138.923333333333,1,1,1,1,2,2
505,-8.074732,-34.900272,117.656666666667,117.023333333333,116.256666666667,127.123333333333,138.49,136.723333333333,1,1,1,1,2,2
506,-8.074719,-34.890553,116.315,125.64,132.64,98.315,132.24,146.04,1,0,3,0,1,2
507,-8.074711,-34.890541,113.956666666667,124.29,132.99,95.79,125.09,146.823333333333,1,0,3,0,1,2
508,-8.074692,-34.890453,113.59,130.09,130.64,100.04,131.89,148.34,1,0,3,0,1,2
509,-8.074686,-34.890457,115.723333333333,124.623333333333,134.223333333333,98.79,129.89,144.856666666667,1,0,3,0,1,2
510,-8.074674,-34.900249,113.79,116.29,104.24,127.59,138.74,138.14,1,1,1,1,2,2
511,-8.074668,-34.890369,111.323333333333,129.256666666667,129.823333333333,100.323333333333,127.256666666667,146.89,1,0,3,0,1,2
512,-8.074667,-34.900291,117.023333333333,125.156666666667,100.59,127.823333333333,137.723333333333,140.123333333333,1,1,1,1,2,2
513,-8.074666,-34.890381,112.923333333333,122.79,132.623333333333,100.223333333333,130.656666666667,147.823333333333,1,0,3,0,1,2
514,-8.074656,-34.900253,117.99,117.19,101.556666666667,127.623333333333,138.323333333333,139.79,1,1,1,1,2,2
515,-8.07465,-34.893642,105.59,112.29,114.94,89.24,116.49,126.89,1,0,2,0,1,2
516,-8.074647,-34.890316,111.856666666667,122.39,132.923333333333,97.4233333333333,131.423333333333,148.623333333333,1,0,3,0,1,2
517,-8.074646,-34.890301,113.023333333333,129.856666666667,129.29,99.9566666666667,129.223333333333,149.256666666667,1,0,3,0,1,2
518,-8.074629,-34.890263,115.023333333333,127.523333333333,131.256666666667,104.723333333333,127.223333333333,147.923333333333,1,0,3,0,1,2
519,-8.074624,-34.89024,111.94,128.14,132.515,104.59,126.415,149.54,1,0,3,0,1,2
520,-8.074609,-34.900265,116.515,113.415,105.19,130.04,138.165,136.84,1,1,1,1,2,2
521,-8.074609,-34.890228,110.79,125.99,136.856666666667,106.223333333333,131.856666666667,144.39,1,0,3,0,1,2
522,-8.074603,-34.900303,120.99,109.923333333333,104.423333333333,126.89,141.356666666667,135.29,1,1,1,1,2,2
523,-8.074599,-34.89019,112.856666666667,124.456666666667,131.423333333333,100.923333333333,131.09,149.656666666667,1,0,3,0,1,2
524,-8.074588,-34.900272,119.056666666667,114.59,115.323333333333,124.256666666667,140.69,135.723333333333,1,1,1,1,2,2
525,-8.074585,-34.890205,106.123333333333,121.89,128.39,95.8566666666667,126.69,146.923333333333,1,0,3,0,1,2
526,-8.074574,-34.890163,114.956666666667,126.723333333333,128.123333333333,96.7566666666667,128.023333333333,145.09,1,0,3,0,1,2
527,-8.074561,-34.900276,114.79,111.49,107.79,128.623333333333,136.156666666667,140.056666666667,1,1,1,1,2,2
528,-8.07456,-34.890198,108.123333333333,123.823333333333,126.856666666667,100.19,125.223333333333,141.49,1,0,3,0,1,2
529,-8.074546,-34.890156,102.523333333333,122.656666666667,128.823333333333,99.2566666666667,124.49,140.923333333333,1,0,3,0,1,2
530,-8.074542,-34.900314,125.29,106.79,116.79,126.456666666667,141.556666666667,136.79,1,1,1,1,2,2
531,-8.074538,-34.900276,119.24,117.24,104.94,126.14,137.14,133.69,1,1,1,1,2,2
532,-8.074536,-34.890198,96.7566666666667,128.756666666667,121.323333333333,103.79,121.99,137.523333333333,1,0,3,0,1,2
533,-8.074533,-34.900276,119.315,112.7775,112.215,126.8025,139.1525,135.3525,1,1,1,1,2,2
534,-8.074529,-34.900295,122.523333333333,109.523333333333,118.49,123.023333333333,137.156666666667,134.356666666667,1,1,1,1,2,2
535,-8.074525,-34.90028,117.923333333333,112.723333333333,110.49,129.623333333333,137.323333333333,136.623333333333,1,1,1,1,2,2
536,-8.074516,-34.893684,102.423333333333,114.623333333333,110.39,86.0566666666667,118.623333333333,121.123333333333,1,0,2,0,1,2
537,-8.074516,-34.890156,102.856666666667,130.223333333333,124.156666666667,107.49,122.256666666667,141.523333333333,1,0,3,0,1,2
538,-8.074515,-34.900288,120.623333333333,112.523333333333,117.99,120.756666666667,139.09,138.656666666667,1,1,1,1,2,2
539,-8.074515,-34.890202,96.39,136.123333333333,122.323333333333,106.756666666667,120.59,138.256666666667,1,0,3,0,1,2
540,-8.074503,-34.890205,99.99,131.89,122.856666666667,117.19,116.356666666667,140.556666666667,1,0,3,0,1,2
541,-8.074502,-34.900291,119.756666666667,114.356666666667,117.323333333333,124.523333333333,139.123333333333,135.29,1,1,1,1,2,2
542,-8.074497,-34.890209,98.74,135.24,122.49,116.69,116.215,140.065,1,0,3,0,1,2
543,-8.074491,-34.890209,98.0566666666667,136.523333333333,121.123333333333,110.79,124.856666666667,139.39,1,0,3,0,1,2
544,-8.074489,-34.900318,115.823333333333,111.623333333333,119.39,120.323333333333,143.256666666667,137.823333333333,1,1,1,1,2,2
545,-8.074485,-34.890167,106.423333333333,132.19,120.59,107.056666666667,116.423333333333,136.356666666667,1,0,3,0,1,2
546,-8.074484,-34.890213,100.056666666667,135.456666666667,121.045555555556,114.923333333333,118.378888888889,136.667777777778,1,0,3,0,1,2
547,-8.074483,-34.900295,116.256666666667,105.523333333333,113.59,122.923333333333,139.956666666667,132.556666666667,1,1,1,1,2,2
548,-8.074482,-34.890209,103.069032258065,138.319032258065,120.862580645161,115.610161290323,113.932741935484,134.28435483871,1,0,3,0,1,2
549,-8.074477,-34.890209,98.6233333333333,132.123333333333,120.29,112.556666666667,111.923333333333,133.256666666667,1,0,3,0,1,2
550,-8.074472,-34.900314,122.99,112.49,120.09,120.09,137.59,129.49,1,1,1,1,2,2
551,-8.074463,-34.890217,97.29,132.39,122.456666666667,114.423333333333,115.056666666667,134.09,1,0,3,0,1,2
552,-8.074457,-34.900303,112.69,113.79,113.54,125.49,141.59,132.04,1,1,1,1,2,2
553,-8.07445,-34.890179,108.99,134.94,120.89,115.99,120.64,137.59,1,0,3,0,1,2
554,-8.074441,-34.900326,113.89,112.19,115.64,122.34,140.29,133.34,1,1,1,1,2,2
555,-8.07443,-34.890228,95.1233333333333,133.923333333333,123.656666666667,113.49,121.356666666667,135.923333333333,1,0,3,0,1,2
556,-8.074428,-34.900307,118.99,109.015,117.315,124.44,142.665,132.34,1,1,1,1,2,2
557,-8.074423,-34.900333,119.99,108.423333333333,120.323333333333,123.223333333333,139.056666666667,132.856666666667,1,1,1,1,2,2
558,-8.074413,-34.890194,104.623333333333,138.79,123.323333333333,116.79,123.156666666667,135.923333333333,1,0,3,0,1,2
559,-8.0744,-34.900311,109.64,104.74,113.49,123.59,142.34,131.39,1,1,1,1,2,2
560,-8.074397,-34.90033,113.423333333333,111.356666666667,117.756666666667,122.89,141.956666666667,127.823333333333,1,1,1,1,2,2
561,-8.074384,-34.89373,93.64,107.79,111.99,87.09,113.09,114.49,1,0,2,0,1,1
562,-8.074381,-34.900349,112.54,106.29,116.79,123.74,139.99,120.34,1,1,1,1,2,2
563,-8.074376,-34.900314,110.056666666667,109.99,116.223333333333,119.59,136.756666666667,126.09,1,1,1,1,2,2
564,-8.074375,-34.890209,101.09,138.99,122.89,118.09,121.69,135.856666666667,1,0,3,0,1,2
565,-8.074368,-34.890247,95.19,134.69,127.956666666667,115.856666666667,120.023333333333,132.523333333333,1,0,3,0,1,2
566,-8.074356,-34.900341,122.623333333333,115.856666666667,110.79,121.856666666667,138.123333333333,130.623333333333,1,1,1,1,2,2
567,-8.074352,-34.900318,112.89,115.223333333333,115.79,121.756666666667,137.123333333333,133.256666666667,1,1,1,1,2,2
568,-8.074347,-34.900364,116.59,114.823333333333,107.09,132.79,140.456666666667,128.523333333333,1,1,1,1,2,2
569,-8.07434,-34.890224,99.74,133.965,120.365,119.44,117.065,136.715,1,0,3,0,1,2
570,-8.07433,-34.900322,124.39,113.69,111.24,127.19,138.84,137.59,1,1,1,1,2,2
571,-8.07432,-34.900345,125.756666666667,112.623333333333,109.556666666667,118.29,138.456666666667,137.123333333333,1,1,1,1,2,2
572,-8.074319,-34.900368,114.79,112.323333333333,113.423333333333,120.623333333333,139.423333333333,134.056666666667,1,1,1,1,2,2
573,-8.074309,-34.900326,120.023333333333,115.19,111.39,127.556666666667,137.256666666667,136.423333333333,1,1,1,1,2,2
574,-8.074308,-34.890236,98.99,137.34,120.44,119.19,115.09,134.04,1,0,3,0,1,2
575,-8.074299,-34.900364,117.156666666667,119.59,100.456666666667,123.79,133.456666666667,133.19,1,1,1,1,2,2
576,-8.074295,-34.90033,120.89,112.123333333333,110.723333333333,124.756666666667,138.823333333333,133.49,1,1,1,1,2,2
577,-8.074285,-34.900352,120.49,109.79,115.39,114.64,136.74,135.44,1,1,1,1,2,2
578,-8.074285,-34.890274,96.49,134.923333333333,124.523333333333,111.79,118.49,133.99,1,0,3,0,1,2
579,-8.074284,-34.900356,114.423333333333,107.29,95.4566666666667,121.49,136.756666666667,141.456666666667,1,1,1,1,2,2
580,-8.074282,-34.900333,119.356666666667,113.123333333333,103.056666666667,124.523333333333,139.123333333333,137.556666666667,1,1,1,1,2,2
581,-8.074279,-34.890247,98.04,136.415,120.89,118.49,116.965,134.415,1,0,3,0,1,2
582,-8.07427,-34.900341,114.64,115.69,91.19,113.99,135.24,140.54,1,1,1,1,2,2
583,-8.074266,-34.900337,117.456666666667,111.19,97.9566666666667,118.79,137.956666666667,136.123333333333,1,1,1,1,2,2
584,-8.074259,-34.900318,117.09,113.123333333333,88.79,115.723333333333,138.156666666667,137.19,1,1,1,1,2,2
585,-8.074253,-34.893768,89.1233333333333,109.356666666667,109.09,90.6233333333333,114.356666666667,111.39,1,0,2,0,1,1
586,-8.074252,-34.90036,120.09,107.523333333333,108.223333333333,116.19,138.923333333333,135.623333333333,1,1,1,1,2,2
587,-8.07425,-34.890255,99.19,134.89,123.19,117.656666666667,121.023333333333,135.59,1,0,3,0,1,2
588,-8.074249,-34.900349,121.823333333333,109.823333333333,106.49,119.723333333333,139.556666666667,137.323333333333,1,1,1,1,2,2
589,-8.074245,-34.900276,116.89,110.64,92.19,114.69,137.39,136.39,1,1,1,1,2,2
590,-8.074231,-34.900223,124.29,103.99,96.49,116.256666666667,134.056666666667,139.29,1,1,1,1,2,2
591,-8.074231,-34.890259,107.24,133.765,124.215,115.49,129.84,141.315,1,0,3,0,1,2
592,-8.074225,-34.900364,115.49,107.99,120.14,126.94,140.69,140.14,1,1,1,1,2,2
593,-8.074225,-34.890266,96.0233333333333,137.94,123.123333333333,117.506666666667,126.54,135.023333333333,1,0,3,0,1,2
594,-8.074224,-34.89027,95.0233333333333,135.556666666667,121.29,114.79,126.39,136.39,1,0,3,0,1,2
595,-8.074224,-34.890263,103.223333333333,142.323333333333,124.39,121.89,122.556666666667,136.223333333333,1,0,3,0,1,2
596,-8.074223,-34.890274,95.19,134.756666666667,120.29,117.856666666667,123.323333333333,135.623333333333,1,0,3,0,1,2
597,-8.074223,-34.890263,103.723333333333,139.523333333333,126.79,126.623333333333,122.856666666667,140.656666666667,1,0,3,0,1,2
598,-8.074222,-34.890263,101.991219512195,139.709512195122,125.586341463415,121.148536585366,123.53512195122,138.911951219512,1,0,3,0,1,2
599,-8.07422,-34.900372,121.123333333333,112.79,111.49,120.29,142.323333333333,139.123333333333,1,1,1,1,2,2
600,-8.074219,-34.890282,93.7566666666667,135.09,119.19,118.09,131.923333333333,135.09,1,0,3,0,1,2
601,-8.074213,-34.900158,118.523333333333,106.99,91.5233333333333,120.856666666667,130.523333333333,138.756666666667,1,1,1,1,2,2
602,-8.074209,-34.890293,93.24,134.09,118.715,114.29,125.965,133.59,1,0,3,0,1,2
603,-8.074195,-34.900383,125.056666666667,104.656666666667,121.99,113.89,141.956666666667,139.856666666667,1,1,1,1,2,2
604,-8.074194,-34.900085,120.04,104.84,88.74,117.09,136.49,132.49,1,1,1,1,2,2
605,-8.074191,-34.890305,94.19,134.64,118.19,114.19,125.94,127.74,1,0,3,0,1,2
606,-8.074184,-34.900387,122.99,105.04,119.74,114.34,144.54,135.19,1,1,1,1,2,2
607,-8.074183,-34.890305,91.79,131.49,123.956666666667,114.923333333333,113.656666666667,132.223333333333,1,0,3,0,1,2
608,-8.074171,-34.900002,122.09,106.89,89.2566666666667,119.056666666667,134.456666666667,138.29,1,1,1,1,2,2
609,-8.074162,-34.900398,119.423333333333,102.556666666667,111.423333333333,117.09,142.556666666667,136.89,1,1,1,1,2,2
610,-8.074162,-34.89032,94.9566666666667,136.456666666667,120.39,119.523333333333,123.923333333333,137.89,1,0,3,0,1,2
611,-8.074147,-34.899914,118.256666666667,102.756666666667,95.5233333333333,115.223333333333,137.723333333333,141.456666666667,1,1,1,1,2,2
612,-8.074142,-34.900406,121.023333333333,104.923333333333,114.09,113.79,141.79,135.49,1,1,1,1,2,2
613,-8.07413,-34.893803,87.59,113.94,104.14,92.29,110.59,110.94,1,0,2,0,1,1
614,-8.074129,-34.89983,118.69,107.39,102.14,122.24,137.64,133.14,1,1,1,1,2,2
615,-8.074126,-34.90041,118.99,104.54,115.84,120.19,141.89,141.89,1,1,1,1,2,2
616,-8.074121,-34.890335,97.79,134.156666666667,119.99,121.656666666667,120.89,135.756666666667,1,0,3,0,1,2
617,-8.07412,-34.899765,116.823333333333,107.79,102.056666666667,109.123333333333,137.49,140.156666666667,1,1,1,1,2,2
618,-8.074113,-34.899719,120.59,103.39,97.49,115.456666666667,134.523333333333,136.223333333333,1,1,1,1,2,2
619,-8.074105,-34.899673,118.59,101.256666666667,97.3233333333333,115.923333333333,134.023333333333,133.69,1,1,1,1,2,2
620,-8.074096,-34.899632,124.423333333333,106.323333333333,100.99,114.99,135.623333333333,140.223333333333,1,1,1,1,2,2
621,-8.074093,-34.900421,122.823333333333,110.09,115.823333333333,127.423333333333,143.123333333333,145.023333333333,1,1,1,1,2,2
622,-8.074089,-34.900421,123.323333333333,115.956666666667,113.723333333333,129.123333333333,143.156666666667,141.323333333333,1,1,1,1,2,2
623,-8.074086,-34.899586,116.99,104.923333333333,97.5233333333333,110.523333333333,134.056666666667,138.556666666667,1,1,1,1,2,2
624,-8.074077,-34.89954,116.34,98.89,98.59,108.49,136.19,135.04,1,1,1,1,2,2
625,-8.074072,-34.89035,98.4566666666667,138.356666666667,122.59,116.59,118.423333333333,135.656666666667,1,0,3,0,1,2
626,-8.07407,-34.890339,93.59,131.523333333333,127.923333333333,113.59,117.89,134.39,1,0,3,0,1,2
627,-8.074062,-34.899487,119.423333333333,108.49,98.5566666666667,111.49,134.79,133.123333333333,1,1,1,1,2,2
628,-8.074053,-34.900429,129.523333333333,119.69,119.656666666667,126.89,141.59,136.456666666667,1,1,1,1,2,2
629,-8.074046,-34.899426,117.89,100.323333333333,101.756666666667,113.856666666667,133.123333333333,129.256666666667,1,1,1,1,2,2
630,-8.074041,-34.900433,122.356666666667,124.656666666667,118.523333333333,124.69,142.79,138.423333333333,1,1,1,1,2,2
631,-8.07403,-34.899361,120.89,101.39,97.6233333333333,116.79,133.323333333333,133.99,1,1,1,1,2,2
632,-8.074019,-34.890366,95.09,137.09,129.39,118.865,121.04,127.365,1,0,3,0,1,2
633,-8.074016,-34.90044,127.856666666667,116.29,117.89,124.59,142.856666666667,135.79,1,1,1,1,2,2
634,-8.074014,-34.899288,120.69,110.04,92.19,111.34,133.44,134.84,1,1,1,1,2,2
635,-8.074012,-34.893837,91.69,115.09,107.223333333333,95.3566666666667,113.523333333333,109.023333333333,1,0,2,0,1,1
636,-8.073994,-34.899212,119.956666666667,106.256666666667,92.9233333333333,111.19,133.19,136.323333333333,1,1,1,1,2,2
637,-8.073983,-34.900448,119.44,115.39,118.84,123.59,141.84,140.49,1,1,1,1,2,2
638,-8.073975,-34.900448,118.49,122.19,121.79,131.79,145.09,140.19,1,1,1,1,2,2
639,-8.073972,-34.899136,118.19,104.79,92.39,113.323333333333,132.19,132.59,1,0,1,0,2,2
640,-8.073966,-34.890381,93.0233333333333,134.656666666667,119.623333333333,123.123333333333,112.823333333333,135.79,1,0,3,0,1,2
641,-8.073952,-34.899059,124.09,103.99,94.79,118.09,135.59,131.29,1,0,1,0,2,2
642,-8.07395,-34.890377,92.54,131.54,128.49,117.84,116.74,134.84,1,0,3,0,1,2
643,-8.073932,-34.898983,117.823333333333,107.39,91.69,110.59,135.056666666667,130.59,1,0,1,0,2,2
644,-8.073929,-34.900459,125.215,118.89,122.64,125.89,144.715,139.515,1,1,1,1,2,2
645,-8.073918,-34.900463,120.49,116.056666666667,120.823333333333,126.256666666667,142.956666666667,137.156666666667,1,1,1,1,2,2
646,-8.073911,-34.898907,113.19,101.156666666667,89.9233333333333,110.923333333333,131.856666666667,130.29,1,0,1,0,2,2
647,-8.07391,-34.890396,91.3233333333333,134.423333333333,125.39,122.256666666667,111.99,131.023333333333,1,0,3,0,1,2
648,-8.073894,-34.893867,89.0566666666667,110.89,108.356666666667,90.1566666666667,112.29,105.023333333333,1,0,2,0,1,1
649,-8.07389,-34.898827,126.94,101.34,89.34,106.04,134.19,129.14,1,0,1,0,2,2
650,-8.073872,-34.89875,117.79,101.64,89.84,107.89,127.74,133.29,1,0,1,0,2,2
651,-8.073868,-34.900471,120.99,119.19,119.19,126.34,141.94,135.49,1,1,1,1,2,2
652,-8.073855,-34.898685,118.89,102.415,89.015,107.715,132.615,133.19,1,0,1,0,2,2
653,-8.073853,-34.900475,120.256666666667,123.656666666667,119.456666666667,128.69,143.39,140.69,1,1,1,1,2,2
654,-8.073852,-34.890415,89.615,137.44,126.14,116.24,117.615,136.59,1,0,3,0,1,2
655,-8.073835,-34.898621,119.356666666667,95.7233333333333,90.5233333333333,103.823333333333,132.056666666667,132.523333333333,1,0,1,0,2,2
656,-8.073829,-34.890411,91.115,133.59,124.565,119.215,111.215,136.765,1,0,3,0,1,2
657,-8.073812,-34.898548,116.99,94.49,89.39,104.29,131.64,130.84,1,0,1,0,2,2
658,-8.073794,-34.90049,121.356666666667,116.823333333333,116.323333333333,128.456666666667,141.923333333333,137.99,1,1,1,1,2,2
659,-8.073793,-34.898491,116.156666666667,98.6233333333333,92.8233333333333,103.623333333333,130.023333333333,138.356666666667,1,0,1,0,2,2
660,-8.073793,-34.89043,90.99,133.723333333333,125.19,120.656666666667,111.656666666667,139.423333333333,1,0,3,0,1,2
661,-8.07379,-34.900486,122.123333333333,121.456666666667,125.456666666667,123.323333333333,142.856666666667,134.823333333333,1,1,1,1,2,2
662,-8.073786,-34.898453,115.19,96.94,95.14,113.04,132.84,126.54,1,0,1,0,2,2
663,-8.073782,-34.898426,115.59,104.04,95.665,109.315,129.765,132.29,1,0,1,0,2,2
664,-8.073777,-34.898407,116.34,102.24,93.69,105.99,130.84,132.39,1,0,1,0,2,2
665,-8.073777,-34.893894,91.09,111.84,109.94,94.99,109.54,109.54,1,0,2,0,1,1
666,-8.073773,-34.898388,118.656666666667,99.99,90.8566666666667,103.29,130.423333333333,130.29,1,0,1,0,2,2
667,-8.07377,-34.898369,119.39,95.1233333333333,97.0233333333333,104.99,126.49,130.29,1,0,1,0,2,2
